,precipitation,t -1,t -2,t -3,t -4,t -5,t -6,t -7,t -8,t -9,t -10,t -11,t -12,t -13,t -14,t -15,t -16,t -17,t -18,t -19,t -20,t -21,t -22,t -23
112,110.8823,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0,41.0,6.0,60.0,0.0,25.0,1268.0,2493.0,4057.0,1716.0,1873.0
113,4.7854,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0,41.0,6.0,60.0,0.0,25.0,1268.0,2493.0,4057.0,1716.0
114,0.4233,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0,41.0,6.0,60.0,0.0,25.0,1268.0,2493.0,4057.0
115,0.0422,2657.0,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0,41.0,6.0,60.0,0.0,25.0,1268.0,2493.0
116,55.7911,3016.0,2657.0,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0,41.0,6.0,60.0,0.0,25.0,1268.0
117,114.8889,961.0,3016.0,2657.0,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0,41.0,6.0,60.0,0.0,25.0
118,63.3778,390.0,961.0,3016.0,2657.0,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0,41.0,6.0,60.0,0.0
119,147.785,101.0,390.0,961.0,3016.0,2657.0,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0,41.0,6.0,60.0
120,178.9221,6.0,101.0,390.0,961.0,3016.0,2657.0,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0,41.0,6.0
121,332.1413,34.0,6.0,101.0,390.0,961.0,3016.0,2657.0,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0,41.0
122,201.5729,6.0,34.0,6.0,101.0,390.0,961.0,3016.0,2657.0,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0,30.0
123,127.1508,51.0,6.0,34.0,6.0,101.0,390.0,961.0,3016.0,2657.0,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0,540.0
124,38.7903,74.0,51.0,6.0,34.0,6.0,101.0,390.0,961.0,3016.0,2657.0,1363.0,151.0,150.0,261.0,6.0,116.0,56.0,357.0,1128.0,1601.0,2518.0,4321.0,1510.0
