,precipitation,t -1,t -2,t -3,t -4,t -5,t -6,t -7,t -8,t -9,t -10,t -11,t -12,t -13,t -14,t -15,t -16,t -17,t -18,t -19,t -20,t -21,t -22,t -23
147,53.0458,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56,0.33,-1.52,-0.74,1.59,0.68,0.08,-2.13,-1.69,-1.08,-0.17
148,49.2449,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56,0.33,-1.52,-0.74,1.59,0.68,0.08,-2.13,-1.69,-1.08
149,1.254,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56,0.33,-1.52,-0.74,1.59,0.68,0.08,-2.13,-1.69
150,3.8432,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56,0.33,-1.52,-0.74,1.59,0.68,0.08,-2.13
151,0.4202,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56,0.33,-1.52,-0.74,1.59,0.68,0.08
152,4.2425,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56,0.33,-1.52,-0.74,1.59,0.68
153,18.4236,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56,0.33,-1.52,-0.74,1.59
154,179.8788,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56,0.33,-1.52,-0.74
155,100.6896,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56,0.33,-1.52
156,89.0982,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56,0.33
157,104.6689,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25,-0.56
158,125.7255,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41,0.25
159,42.6573,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71,0.41
160,43.6318,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77,0.71
161,15.1526,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05,0.77
162,1.5269,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0,-0.05
163,10.3441,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48,1.0
164,10.5282,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3,1.48
165,25.2844,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32,0.3
166,115.2952,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01,0.32
167,108.2812,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59,-2.01
168,62.6721,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93,-2.59
169,283.3828,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33,-0.93
170,116.9953,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47,1.33
171,22.2205,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1,0.47
172,33.7673,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38,0.1
173,5.6319,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93,0.38
174,1.7144,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53,-1.93
175,8.7523,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37,0.53
176,8.8369,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67,-1.37
177,243.622,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03,-0.67
178,58.4379,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03,-0.03
179,111.1137,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07,-0.03
180,116.9139,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17,0.07
181,120.098,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83,0.17
182,141.0507,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28,-1.83
183,195.0545,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17,-0.28
184,53.9104,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36,1.17
185,19.3993,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03,-0.36
186,0.4623,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36,1.03
187,1.9299,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07,1.36
188,14.5204,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79,1.07
189,69.1141,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46,-0.79
190,193.6575,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2,-1.46
191,26.3993,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18,0.2
192,146.6358,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99,0.18
193,10.0885,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93,-2.99
194,61.8717,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04,0.93
195,20.9003,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47,-0.04
196,47.5555,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43,0.47
197,39.0814,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05,-2.43
198,2.2422,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21,0.05
199,2.3,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96,-0.21
200,7.7957,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38,0.96
201,38.6652,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31,-0.38
202,167.4976,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98,-1.31
203,382.9206,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53,-2.98
204,191.6556,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85,-1.53
205,29.3474,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61,-0.85
206,47.4176,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05,-1.61
207,142.5532,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13,2.05
208,10.713,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74,-0.13
209,19.2298,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95,-0.74
210,3.3139999999999996,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89,-0.95
211,26.0916,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53,1.89
212,3.7632,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47,1.53
213,4.4204,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87,-1.47
214,212.6449,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62,-1.87
215,107.2928,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06,-1.62
216,117.5726,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66,-2.06
217,83.315,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25,-1.66
218,47.9408,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53,0.25
219,38.3305,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61,0.53
220,11.2188,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92,1.61
221,4.3675,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4,1.92
222,2.7584,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34,-2.4
223,3.1271,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32,0.34
224,6.5874,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14,1.32
225,0.7240000000000001,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23,-0.14
226,244.6609,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65,-0.23
227,165.9384,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2,-0.65
228,287.9495,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99,-2.2
229,15.8676,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64,-1.99
230,179.4151,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52,0.64
231,158.523,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6,-0.52
232,28.5825,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35,0.6
233,45.56100000000001,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45,0.35
234,2.6786,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51,0.45
235,2.9276,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92,0.51
236,5.8679,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88,0.92
237,34.1749,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18,-1.88
238,76.4588,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54,1.18
239,106.8254,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02,-2.54
240,201.666,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18,-2.02
241,135.8877,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96,0.18
242,85.9584,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25,-0.96
243,11.0255,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37,0.25
244,32.4075,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35,1.37
245,12.6154,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39,0.35
246,1.1117,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29,-2.39
247,25.018,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23,-0.29
248,2.1286,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18,-0.23
249,59.6297,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58,-0.18
250,121.2248,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55,0.58
251,222.1583,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23,-1.55
252,369.5695,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18,-0.23
253,236.595,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05,1.18
254,48.2044,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87,0.05
255,68.419,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72,-0.87
256,6.6148,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44,1.72
257,29.2619,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73,0.44
258,2.2716,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05,1.73
259,0.0184,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59,1.05
260,1.3792,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5,0.59
261,62.9626,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51,0.5
262,48.7397,1.23,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36,-0.51
263,292.0775,-1.14,1.23,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91,-0.36
264,414.327,-0.35,-1.14,1.23,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02,-1.91
265,73.2124,-2.26,-0.35,-1.14,1.23,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32,0.02
266,82.3493,0.28,-2.26,-0.35,-1.14,1.23,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58,-1.32
267,25.7571,-1.41,0.28,-2.26,-0.35,-1.14,1.23,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64,-1.58
268,10.633,-1.56,-1.41,0.28,-2.26,-0.35,-1.14,1.23,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77,0.64
269,39.0821,1.11,-1.56,-1.41,0.28,-2.26,-0.35,-1.14,1.23,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97,-0.77
270,0.3262,1.87,1.11,-1.56,-1.41,0.28,-2.26,-0.35,-1.14,1.23,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73,-0.97
271,0.3786,0.13,1.87,1.11,-1.56,-1.41,0.28,-2.26,-0.35,-1.14,1.23,2.17,-1.99,0.6,0.86,0.56,1.52,-2.04,-2.2,-1.48,-1.39,-1.11,-1.99,-1.73
